ai,std_ai,t_value,p_values,significance
14.859044872205136,0.30914320065506196,48.0652488578737,0.0,1
14.859044872205136,0.30914320065506196,48.0652488578737,0.0,1
16.678220022439373,0.31028359140172557,53.75153725369256,0.0,1
16.678220022439373,0.31028359140172557,53.75153725369256,0.0,1
16.678220022439373,0.31028359140172557,53.75153725369256,0.0,1
18.50705834352746,0.2902903520491905,63.753611557821905,0.0,1
18.50705834352746,0.2902903520491905,63.753611557821905,0.0,1
18.50705834352746,0.2902903520491905,63.753611557821905,0.0,1
19.005723116517157,0.3165908727406062,60.032441718840076,0.0,1
19.005723116517157,0.3165908727406062,60.032441718840076,0.0,1
19.005723116517157,0.3165908727406062,60.032441718840076,0.0,1
20.805522269233826,0.30308511786563813,68.64580622020908,0.0,1
20.805522269233826,0.30308511786563813,68.64580622020908,0.0,1
20.805522269233826,0.30308511786563813,68.64580622020908,0.0,1
23.078622058642747,0.3300634662847138,69.92177085947178,0.0,1
23.078622058642747,0.3300634662847138,69.92177085947178,0.0,1
23.078622058642747,0.3300634662847138,69.92177085947178,0.0,1
24.88614887420594,0.3368193928051622,73.88573640889399,0.0,1
24.88614887420594,0.3368193928051622,73.88573640889399,0.0,1
24.88614887420594,0.3368193928051622,73.88573640889399,0.0,1
26.90285075421241,0.35033745927367443,76.79124810115326,0.0,1
26.90285075421241,0.35033745927367443,76.79124810115326,0.0,1
26.90285075421241,0.35033745927367443,76.79124810115326,0.0,1
28.180581032605232,0.35365464914168515,79.68389812207786,0.0,1
28.180581032605232,0.35365464914168515,79.68389812207786,0.0,1
28.180581032605232,0.35365464914168515,79.68389812207786,0.0,1
30.445144825479062,0.35009399779042427,86.9627729056479,0.0,1
30.445144825479062,0.35009399779042427,86.9627729056479,0.0,1
30.445144825479062,0.35009399779042427,86.9627729056479,0.0,1
32.478035458939445,0.3841888019209132,84.53665306368086,0.0,1
32.478035458939445,0.3841888019209132,84.53665306368086,0.0,1
32.478035458939445,0.3841888019209132,84.53665306368086,0.0,1
34.16623760543324,0.3475374062617137,98.30952579448179,0.0,1
34.16623760543324,0.3475374062617137,98.30952579448179,0.0,1
34.16623760543324,0.3475374062617137,98.30952579448179,0.0,1
37.15825876112556,0.3829179290939952,97.03974647790464,0.0,1
37.15825876112556,0.3829179290939952,97.03974647790464,0.0,1
37.15825876112556,0.3829179290939952,97.03974647790464,0.0,1
39.8083484380719,0.38105823473806644,104.46788655659299,0.0,1
39.8083484380719,0.38105823473806644,104.46788655659299,0.0,1
39.8083484380719,0.38105823473806644,104.46788655659299,0.0,1
41.83637392786106,0.4091473522199472,102.2525838206351,0.0,1
41.83637392786106,0.4091473522199472,102.2525838206351,0.0,1
41.83637392786106,0.4091473522199472,102.2525838206351,0.0,1
44.061603340844115,0.4168544999315991,105.70019838594546,0.0,1
44.061603340844115,0.4168544999315991,105.70019838594546,0.0,1
44.061603340844115,0.4168544999315991,105.70019838594546,0.0,1
47.192638381848596,0.4936808200186699,95.59342082616025,0.0,1
47.192638381848596,0.4936808200186699,95.59342082616025,0.0,1
47.192638381848596,0.4936808200186699,95.59342082616025,0.0,1
49.53060375560065,0.5150054900080507,96.17490437786668,0.0,1
49.53060375560065,0.5150054900080507,96.17490437786668,0.0,1
